userid,probability
57883,0.129664813287
57884,0.0763416689681
57885,0.20760991939
57886,0.101502294491
57887,0.134077482505
57888,0.06855851303
57889,0.0787029313267
57890,0.0854912867106
57891,0.180017408279
57892,0.132335487612
57893,0.0706112919438
57894,0.0122616250204
57895,0.12618136434
57896,0.337398305601
57897,0.272688234901
57898,0.124227439148
57899,0.58960122723
57900,0.106655383804
57901,0.285635686928
57902,0.0455358954969
57903,0.13352535129
57904,0.0840204721551
57905,0.149963137041
57906,0.0706905989235
57907,0.146248309631
57908,0.124680535232
57909,0.147639957296
57910,0.121647724746
57911,0.245591907155
57912,0.264489740036
57913,0.169561519486
57914,0.0566522339598
57915,0.0750929944638
57916,0.100308082443
57917,0.0908848639457
57918,0.163745510251
57919,0.0958361388521
57920,0.0410812065508
57921,0.279330984891
57922,0.220272633031
57923,0.101534415721
57924,0.219171527207
57925,0.0910595448838
57926,0.253750634832
57927,0.251275826239
57928,0.159255802628
57929,0.24580240782
57930,0.0897498982522
57931,0.0299345873457
57932,0.0646822591034
57933,0.127936945009
57934,0.068854168929
57935,0.132242890627
57936,0.0231537400282
57937,0.131606874872
57938,0.0645994497171
57939,0.209537557237
57940,0.0698662792994
57941,0.286737307984
57942,0.0889984249054
57943,0.209393053271
57944,0.128095199881
57945,0.0763942638854
57946,0.181160479344
57947,0.163374561928
57948,0.108033646863
57949,0.146413631373
57950,0.142057304929
57951,0.0740957796572
57952,0.111576329889
57953,0.0868294236455
57954,0.240377255184
57955,0.097928093655
57956,0.0922687797062
57957,0.0739520763312
57958,0.156187073149
57959,0.232193322832
57960,0.236676363661
57961,0.161555379286
57962,0.140957934558
57963,0.0832534706222
57964,0.183541013894
57965,0.00451066346894
57966,0.128309508111
57967,0.050330444709
57968,0.153353184865
57969,0.242054229773
57970,0.2487576373
57971,0.0903594267098
57972,0.130629895074
57973,0.245289802053
57974,0.0782738984265
57975,0.440435246536
57976,0.0295685681145
57977,0.219536811751
57978,0.395799395803
57979,0.168114036015
57980,0.0434469680912
57981,0.130972577404
57982,0.0544655431556
57983,0.102420781277
57984,0.102462349281
57985,0.0953665755105
57986,0.130080652532
57987,0.131060513423
57988,0.192327004385
57989,0.137776310875
57990,0.0731695615486
57991,0.0655012753022
57992,0.105904712403
57993,0.207578399895
57994,0.10515477863
57995,0.0649487731495
57996,0.160233410241
57997,0.0968827478835
57998,0.0749893437633
57999,0.102636697321
58000,0.254899938516
58001,0.0577489434478
58002,0.132148946363
58003,0.0131685711495
58004,0.401550111842
58005,0.142084998741
58006,0.131388492045
58007,0.124974015559
58008,0.15846201152
58009,0.142436198264
58010,0.371909958387
58011,0.0649649032055
58012,0.102771989736
58013,0.156827449214
58014,0.136857828761
58015,0.0841276428122
58016,0.037972080046
58017,0.149537321962
58018,0.034777501796
58019,0.109291483893
58020,0.176504337945
58021,0.143931550983
58022,0.0834743370826
58023,0.338034012854
58024,0.0833480605842
58025,0.0525891775431
58026,0.371600566143
58027,0.0556688811437
58028,0.297707893924
58029,0.158636122288
58030,0.0292855171688
58031,0.179539966323
58032,0.148615182318
58033,0.104987659581
58034,0.101023852753
58035,0.0629677766633
58036,0.1221895926
58037,0.249489684387
58038,0.0788414632231
58039,0.197445002596
58040,0.127226579728
58041,0.267721451298
58042,0.109065020993
58043,0.0426955114794
58044,0.143870166171
58045,0.15521879141
58046,0.00876170131968
58047,0.0852825202113
58048,0.122111193358
58049,0.145251599597
58050,0.181386351907
58051,0.0908323210812
58052,0.538943057262
58053,0.223544918736
58054,0.135708208189
58055,0.158529414921
58056,0.170971110496
58057,0.0681543404495
58058,0.1424558179
58059,0.0928333940131
58060,0.121361593992
58061,0.116364540855
58062,0.17515631189
58063,0.592414639374
58064,0.120701748976
58065,0.110894536192
58066,0.143049144245
58067,0.0879088378554
58068,0.0628154162313
58069,0.163645361866
58070,0.0765967826615
58071,0.10613348349
58072,0.192903318452
58073,0.130618651068
58074,0.299417515307
58075,0.0846712500954
58076,0.170971870362
58077,0.26826051749
58078,0.0697565452433
58079,0.0710113372614
58080,0.121004556678
58081,0.0770832329503
58082,0.12676964909
58083,0.0063822569211
58084,0.282246309114
58085,0.149603803539
58086,0.0794684126852
58087,0.144821604889
58088,0.0396411785706
58089,0.0512151436668
58090,0.18717365099
58091,0.211137372024
58092,0.132786623247
58093,0.0816103101343
58094,0.0898681289318
58095,0.36484217835
58096,0.0864671942427
58097,0.061986070538
58098,0.134128203684
58099,0.109985650053
58100,0.105897582202
58101,0.136051082571
58102,0.139155457582
58103,0.135773950837
58104,0.150870671319
58105,0.164392037448
58106,0.135200142986
58107,0.117458694009
58108,0.0863933218975
58109,0.108765719988
58110,0.0848681358112
58111,0.0167372278794
58112,0.113362287424
58113,0.158160818108
58114,0.0012521510347
58115,0.129378046679
58116,0.0559909696056
58117,0.136820367224
58118,0.15854270005
58119,0.0695255784818
58120,0.0536105006233
58121,0.0530408745388
58122,0.179617347228
58123,0.109738267892
58124,0.0754119299756
58125,0.0156550203828
58126,0.0980718846713
58127,0.0891910808735
58128,0.102626656577
58129,0.0670243264459
58130,0.102325046972
58131,0.124445738697
58132,0.121531457671
58133,0.130067069481
58134,0.163272635477
58135,0.0519400454091
58136,0.0303948360395
58137,0.11800879915
58138,0.0284109696283
58139,0.133061863334
58140,0.0953581056708
58141,0.156756938748
58142,0.0720540136662
58143,0.0948268542988
58144,0.152962789361
58145,0.111728415528
58146,0.246386931482
58147,0.192213727153
58148,0.0578543265502
58149,0.0903295974964
58150,0.885090000549
58151,0.162134252166
58152,0.052861523169
58153,0.151598834496
58154,0.0307443486539
58155,0.118416103938
58156,0.15768775374
58157,0.171193452631
58158,0.042094881255
58159,0.139904278946
58160,0.246798209525
58161,0.0501849479696
58162,0.128480370843
58163,0.170066698092
58164,0.12387897032
58165,0.200631822501
58166,0.0917727257901
58167,0.0855749779726
58168,0.0977452571239
58169,0.450778192054
58170,0.10637889433
58171,0.0511131665688
58172,0.0620276606337
58173,0.0947413156533
58174,0.320742499381
58175,0.166792982556
58176,0.126409260981
58177,0.0554753194184
58178,0.0290835995815
58179,0.252305679902
58180,0.0928922857189
58181,0.0311909675631
58182,0.137469255082
58183,0.213736133318
58184,0.144513915605
58185,0.129175262303
58186,0.0648921561225
58187,0.144549277028
58188,0.136055590336
58189,0.0344769140074
58190,0.0582740986188
58191,0.0733448145124
58192,0.21924170749
58193,0.0828219176699
58194,0.134002542264
58195,0.103759823624
58196,0.0380042273219
58197,0.00181639813568
58198,0.106438854671
58199,0.0961020479373
58200,0.0800502574577
58201,0.0893787729705
58202,0.201379484889
58203,0.15065198979
58204,0.0346187815313
58205,0.0777351407627
58206,0.238795690811
58207,0.177578125855
58208,0.118947357936
58209,0.164852499172
58210,0.216313927742
58211,0.0785241070757
58212,0.141982559428
58213,0.101747007955
58214,0.136312369269
58215,0.109790147971
58216,0.100311204035
58217,0.180446720462
58218,0.218017925795
58219,0.256834812435
58220,0.199995474614
58221,0.0437596942596
58222,0.0713006786518
58223,0.136592465365
58224,0.125080739937
58225,0.0707609862977
58226,0.11392665727
58227,0.104132239648
58228,0.124787269308
58229,0.0232853371258
58230,0.162878839455
58231,0.149980854953
58232,0.137663080742
58233,0.154901200682
58234,0.0799676768642
58235,0.111147896824
58236,0.102491287088
58237,0.074360751399
58238,0.282095860608
58239,0.0819641691695
58240,0.0678797987836
58241,0.0221936721469
58242,0.0851890211939
58243,0.0471564005757
58244,0.178014924118
58245,0.117618529722
58246,0.0968726782322
58247,0.146864845897
58248,0.113309329967
58249,0.260348067041
58250,0.0226030714124
58251,0.107355892853
58252,0.196635404642
58253,2.75832485177e-05
58254,0.0496032232813
58255,0.069598991641
58256,0.13768869221
58257,0.156348472286
58258,0.107314818659
58259,0.08347876721
58260,0.0752943631694
58261,0.0868949361983
58262,0.139099929174
58263,0.225536275861
58264,0.196842129872
58265,0.116268065633
58266,0.116934798257
58267,0.143829373141
58268,0.0261143591213
58269,0.0981584956601
58270,0.291417103522
58271,0.0862779949979
58272,0.094013219939
58273,0.0838333151378
58274,0.157652745672
58275,0.133140374696
58276,0.149886883202
58277,0.0929353877617
58278,0.0462288551447
58279,0.034305245228
58280,0.19399980355
58281,0.0729829869446
58282,0.0712132339339
58283,0.119853972299
58284,0.396840416687
58285,0.0626271127848
58286,0.0828150787292
58287,0.0871942431196
58288,0.128576254378
58289,0.194747998188
58290,0.122469098428
58291,0.236670013206
58292,0.16547088894
58293,0.192110790089
58294,0.0939510995306
58295,0.208018286582
58296,0.0950898319638
58297,0.103707067858
58298,0.0880142156405
58299,0.0559638816475
58300,0.173511415776
58301,0.142291418287
58302,0.0975769042996
58303,0.103335715304
58304,0.0515113480785
58305,0.13322099877
58306,0.0394061213182
58307,0.171415810909
58308,0.0654316768796
58309,0.11117219379
58310,0.05371508181
58311,0.0859528751486
58312,0.238154442597
58313,0.122678966564
58314,0.00545371321681
58315,0.177681774574
58316,0.0462419506766
58317,0.0334484759565
58318,0.141550275081
58319,0.110944481052
58320,0.164653412533
58321,0.0903139662185
58322,0.0812950223156
58323,0.0559871440705
58324,0.210667634533
58325,0.115722679921
58326,0.0492948053365
58327,0.136800199805
58328,0.0188455793536
58329,0.175212950607
58330,0.0939198647278
58331,0.145832649732
58332,0.0985674109062
58333,0.141830074755
58334,0.130253501995
58335,0.156488032565
58336,0.294575857556
58337,0.141023461257
58338,0.159245112952
58339,0.0859466496795
58340,0.17079495611
58341,0.0972522993707
58342,0.0420543626178
58343,0.0360379135372
58344,0.0545222824234
58345,0.100236393777
58346,0.0851496461577
58347,0.237846147193
58348,0.102612263656
58349,0.193014968296
58350,0.10269787416
58351,0.0468290470401
58352,0.170786959849
58353,0.134709713386
58354,0.0272870155948
58355,0.209095471099
58356,0.137541649392
58357,0.0737837825857
58358,0.0875679171032
58359,0.144615345081
58360,0.103899474408
58361,0.236234185522
58362,0.193156354866
58363,0.224036926983
58364,0.131958274501
58365,0.0925499206034
58366,0.35231528041
58367,0.183129948643
58368,0.125937174626
58369,0.166394916471
58370,0.364153515078
58371,0.0477983714716
58372,0.099217615445
58373,0.110558367309
58374,0.101752995292
58375,0.0913398010286
58376,0.06875994187
58377,0.0921301682497
58378,0.159461811178
58379,0.120490625415
58380,0.0476797713797
58381,0.0817825456299
58382,0.0949234411981
58383,0.0421061779806
58384,0.115693899232
58385,0.0804489064356
58386,0.0545025600216
58387,0.110394617585
58388,0.0530257942697
58389,0.0581294844298
58390,0.0630076386219
58391,0.109267216213
58392,0.0731143294642
58393,0.0523699952933
58394,0.120723761223
58395,0.10354494892
58396,0.114294490234
58397,0.292229146876
58398,0.0633189218816
58399,0.207087646355
58400,0.0288128259308
58401,0.0106422434026
58402,0.0430686677862
58403,0.0694565913541
58404,0.120988417699
58405,0.0322992235245
58406,0.077417443733
58407,0.211656404778
58408,0.484210801114
58409,0.0766244817941
58410,0.0801961276001
58411,0.206086199254
58412,0.122079932165
58413,0.0373262596222
58414,0.436580512144
58415,0.213974902819
58416,0.142385721478
58417,0.136987799899
58418,0.0236592189377
58419,0.0550318665364
58420,0.18601574057
58421,0.0446493097251
58422,0.145554300647
58423,0.13321424598
58424,0.116964798532
58425,0.0815543038929
58426,0.165607828897
58427,0.111229037091
58428,0.0957469894535
58429,0.0974577806307
58430,0.236242500504
58431,0.0906196104301
58432,0.109240329748
58433,0.077032379101
58434,0.285670869756
58435,0.0520780392154
58436,0.058533571756
58437,0.0407072911613
58438,0.14611109886
58439,0.0862926963601
58440,0.0463095466594
58441,0.0572865512981
58442,0.0462047960115
58443,0.132328083609
58444,0.23746150692
58445,0.432312799253
58446,0.102894736184
58447,0.0886878128242
58448,0.160948219876
58449,0.0983697396445
58450,0.0724297688874
58451,0.206999992622
58452,0.0352858956235
58453,0.101172619036
58454,0.135944608814
58455,0.0494057765112
58456,0.106342459682
58457,0.307106428879
58458,0.158926004202
58459,0.0496750789865
58460,0.0107078386049
58461,0.177541746728
58462,0.0820195912807
58463,0.0412785248244
58464,0.0542802472067
58465,0.475953538575
58466,0.0796541315499
58467,0.0905648145686
58468,0.144618609988
58469,0.194366582786
58470,0.143188688773
58471,0.125032596479
58472,0.0478940729653
58473,0.106035316014
58474,0.116161946011
58475,0.138626174443
58476,0.093140638136
58477,0.103826372501
58478,0.127014512648
58479,0.0765488019647
58480,0.0786916862995
58481,0.196678594332
58482,0.353995340061
58483,0.0608920731244
58484,0.133702350121
58485,0.150173209005
58486,0.124183591051
58487,0.104817949216
58488,0.101993380996
58489,0.115467071382
58490,0.296159229065
58491,0.11023275992
58492,0.052479454966
58493,0.288538954952
58494,0.0313934779086
58495,0.144890098075
58496,0.120386487494
58497,0.50223927837
58498,0.165489357504
58499,0.194364565125
58500,0.0310260723787
58501,0.0228189530557
58502,0.0342901505238
58503,0.0245887590708
58504,0.159484075308
58505,0.335773601243
58506,0.097965892256
58507,0.0696442190321
58508,0.217500164387
58509,0.194858824833
58510,0.179682905425
58511,0.103961629244
58512,0.0775657821711
58513,0.270675937535
58514,0.178112530239
58515,0.347875942133
58516,0.162525917828
58517,0.0689959109728
58518,0.0874461619526
58519,0.082353808556
58520,0.117719154792
58521,0.119393113384
58522,0.126055937987
58523,0.104268294979
58524,0.0725196063072
58525,0.321783686011
58526,0.132953425551
58527,0.265589988156
58528,0.0984139656912
58529,0.179191158269
58530,0.181168240909
58531,0.148501899729
58532,0.141201942666
58533,0.120428999661
58534,0.0826354894894
58535,0.1521393295
58536,0.0769624566879
58537,0.0759072892314
58538,0.098427541729
58539,0.113696208236
58540,0.0692718155753
58541,0.161262625874
58542,0.201351913882
58543,0.246726583368
58544,0.151220699813
58545,0.217479357889
58546,0.112868355098
58547,0.0537924311766
58548,0.0762452047713
58549,0.182960331454
58550,0.11380217473
58551,0.176265060982
58552,0.220689898101
58553,0.0945623548456
58554,0.202274128363
58555,0.218897504199
58556,0.085701924755
58557,0.0323546664257
58558,0.0479156343557
58559,0.190484270123
58560,0.151201518343
58561,0.195106156245
58562,0.126989408641
58563,0.331598131135
58564,0.0624148464754
58565,0.102134250471
58566,0.129454659111
58567,0.24692504588
58568,0.0572782892944
58569,0.207415948931
58570,0.248471723123
58571,0.156040780829
58572,0.0977713717584
58573,0.11636709117
58574,0.148057653171
58575,0.0977654085762
58576,8.48677408022e-08
58577,0.193062896127
58578,0.0397392681752
58579,0.257171360424
58580,0.111631543912
58581,0.0137392182819
58582,0.127367657645
58583,0.0942747402251
58584,0.133070866077
58585,0.0799844285564
58586,0.167547530759
58587,0.0421826155152
58588,0.160947697695
58589,0.138729250772
58590,0.0694051012538
58591,0.10200772473
58592,0.10184966022
58593,0.22253452067
58594,0.102342882975
58595,0.0672050683017
58596,0.0545764508304
58597,0.110779068777
58598,0.0836365088978
58599,0.0998899368864
58600,0.121911948564
58601,0.0376737068508
58602,0.208142511016
58603,0.102221509356
58604,0.0804348340058
58605,0.226863177387
58606,0.0941119187994
58607,0.0902143328443
58608,0.306750403476
58609,0.437412402628
58610,0.133778914621
58611,0.0705676831158
58612,0.156284740354
58613,0.151785706552
58614,0.103634812937
58615,0.0744655081636
58616,0.0648981848634
58617,0.0655887991651
58618,0.197860255535
58619,0.190849745061
58620,0.146495021303
58621,0.052075146256
58622,0.172465851642
58623,0.0730643059233
58624,0.0501580351204
58625,0.166123320481
58626,0.278237114854
58627,0.161897672901
58628,0.0390670472715
58629,0.168842202649
58630,0.288705945043
58631,0.0518419016071
58632,0.0476907037858
58633,0.106773187676
58634,0.185390935552
58635,0.069659850489
58636,0.117938886926
58637,0.21530535734
58638,0.0471937776771
58639,0.0523960974377
58640,0.0802931485401
58641,0.0721531448351
58642,0.0566284386694
58643,0.146083667947
58644,0.343346753363
58645,0.172480011597
58646,0.230647408673
58647,0.035176354761
58648,0.0148284992477
58649,0.196822335656
58650,0.101739442154
58651,0.131977297598
58652,0.18585445054
58653,0.158131743903
58654,0.0258068353831
58655,0.193919536985
58656,0.113302068959
58657,0.0421354775319
58658,0.109607772045
58659,0.179411173442
58660,0.175794807824
58661,0.122424472325
58662,0.182131022767
58663,0.0154653855551
58664,0.155970818289
58665,0.0495857684541
58666,0.229397698704
58667,0.115040523195
58668,0.0749134543876
58669,0.0903390202514
58670,0.0877725984179
58671,0.176902742173
58672,0.0552699257933
58673,0.110375370695
58674,0.132104665883
58675,0.181888600081
58676,0.156752378652
58677,0.156096976431
58678,0.144673174954
58679,0.070826960829
58680,0.0749176845149
58681,0.310733230649
58682,0.0754616952844
58683,0.159487094813
58684,0.12035847307
58685,0.0852043464916
58686,0.065419288007
58687,0.0761284964801
58688,0.122937517324
58689,0.0730568010647
58690,0.103863222046
58691,0.260567692076
58692,0.0478559690548
58693,0.0939676163241
58694,0.239876673598
58695,0.156573071701
58696,0.0116056025249
58697,0.183989052051
58698,0.0230144021586
58699,0.0574174202429
58700,0.0407785446425
58701,0.0586451155226
58702,0.0222585339393
58703,0.0335727333971
58704,0.146994173192
58705,0.143407670134
58706,0.0785759519382
58707,0.167033334232
58708,0.0886679933104
58709,0.0831588178693
58710,0.0696928762181
58711,0.178189045549
58712,0.210116373295
58713,0.408057427237
58714,0.0797688157196
58715,0.168303388841
58716,0.0661004321972
58717,0.0059702082228
58718,0.0985817130598
58719,0.102810421093
58720,0.165179376993
58721,0.140403599116
58722,0.0750023777375
58723,0.07383111122
58724,0.0381915616489
58725,0.0672677297967
58726,0.0684957552244
58727,0.133386869828
58728,0.09046250895
58729,0.130063224694
58730,0.0660278917487
58731,0.109037644316
58732,0.356411630049
58733,0.0579810050746
58734,0.133152324855
58735,0.0209447435557
58736,0.0736977288981
58737,0.180254892756
58738,0.158455318873
58739,0.428793003056
58740,0.425354707479
58741,0.36592925353
58742,0.0581987500684
58743,0.162879819069
58744,0.122494334604
58745,0.0809299318273
58746,0.669144711592
58747,0.100276956149
58748,0.139848469687
58749,0.00884437718868
58750,0.0688676582154
58751,0.0480712031192
58752,0.048727586311
58753,0.0607221020937
58754,0.18807112853
58755,0.150310250638
58756,0.0973484686716
58757,0.0911210792535
58758,0.116586091655
58759,0.176669363786
58760,0.0166796025441
58761,0.261965675414
58762,0.187490661339
58763,0.121754513155
58764,0.0880317308991
58765,0.15468491844
58766,0.210848930766
58767,0.154854840263
58768,0.150027210391
58769,0.075292182333
58770,0.0193329456957
58771,0.0560509782669
58772,0.236466964076
58773,0.124797468627
58774,0.131311104635
58775,0.0562827751863
58776,0.0821353653701
58777,0.220325576598
58778,0.0226628959071
58779,0.362033244271
58780,0.0433714816716
58781,0.0877782926852
58782,0.165895568273
58783,0.117791744229
58784,0.151950435583
58785,0.135152551884
58786,0.07435285328
58787,0.104955427858
58788,0.0820674190729
58789,0.0767229301089
58790,0.0458388980766
58791,0.0548512755145
58792,0.0719696132754
58793,0.0682359271649
58794,0.116298093944
58795,0.0808285129648
58796,0.151829518556
58797,0.133402878503
58798,0.0769778444174
58799,0.0471258822932
58800,0.0832053729787
58801,0.226454253501
58802,0.106200350479
58803,0.197023419144
58804,0.121311343151
58805,0.0490310473692
58806,0.102323380718
58807,0.154818818614
58808,0.234669522792
58809,0.0847664582729
58810,0.150738348435
58811,0.125205774788
58812,0.137505098473
58813,0.0143186169694
58814,0.0934126056025
58815,0.0102965549655
58816,0.113652987128
58817,0.0826049031393
58818,0.14952318865
58819,0.140397965856
58820,0.147773918241
58821,0.304558866898
58822,0.0875574235258
58823,0.114092886145
58824,0.233729412155
58825,0.0859715285126
58826,0.0811617897134
58827,0.0183827284791
58828,0.0864194349909
58829,0.192806618999
58830,0.0600502849816
58831,0.123480879351
58832,0.700193146008
58833,0.134898516075
58834,0.709195783597
58835,0.245613080704
58836,0.143545045153
58837,0.0521878057535
58838,0.0943990279264
58839,0.217883996632
58840,0.0315225493881
58841,0.0685416351089
58842,0.120505722342
58843,0.117196127271
58844,0.121500787988
58845,0.0457376212434
58846,0.120897509782
58847,0.0858700402619
58848,0.110568654893
58849,0.226071882631
58850,0.0892058827708
58851,0.0648349222098
58852,0.159907414031
58853,0.141229763278
58854,0.0912719950761
58855,0.0466714314385
58856,0.208591524585
58857,0.142090277564
58858,0.166233600256
58859,0.151993225332
58860,0.199325477805
58861,0.857024463757
58862,0.167671524939
58863,0.0971103474971
58864,0.127144283221
58865,0.0595715474591
58866,0.143262128983
58867,0.0736415267521
58868,0.109638136503
58869,0.0181824302648
58870,0.0827434648044
58871,0.183945346394
58872,0.0248499301793
58873,0.0989326029502
58874,0.0843753564758
58875,0.0661364752681
58876,0.294343947248
58877,0.169950609585
58878,0.110235030964
58879,0.102412429523
58880,0.0376103275652
58881,0.117568810079
58882,0.0747531656161
58883,0.0731973506348
58884,0.132966385983
58885,0.14664498031
58886,0.122571990157
58887,0.0808816678012
58888,0.127082348343
58889,0.151391119978
58890,0.0154575259941
58891,0.17819992825
58892,0.0903150572561
58893,0.0885256825529
58894,0.142401599723
58895,0.336577380987
58896,0.123052851573
58897,0.130829687236
58898,0.0976848721774
58899,0.132747780578
58900,0.228832499828
58901,0.0597575341886
58902,0.0768228076518
58903,0.169249400753
58904,0.0802488126327
58905,0.322241654909
58906,0.120868451019
58907,0.0900305610334
58908,0.121396217407
58909,0.0338310921176
58910,0.253969996028
58911,0.137499298356
58912,0.113185417325
58913,0.185360702679
58914,0.215397226465
58915,0.0682346593354
58916,0.14814718868
58917,0.100962944529
58918,0.0996184131815
58919,0.108878685124
58920,0.115528095546
58921,0.0296600240969
58922,0.124354504669
58923,0.278080315152
58924,0.132410232002
58925,0.257560055487
58926,0.103300099957
58927,0.11884071266
58928,0.0936958884164
58929,0.266207031429
58930,0.235690694671
58931,0.0624065096003
58932,0.108463200236
58933,0.151784718666
58934,0.0749830904887
58935,0.138495970013
58936,0.243990607596
58937,0.141868713054
58938,0.160212868206
58939,0.0716550041188
58940,0.126227891537
58941,0.26140855263
58942,0.0973457168069
58943,0.0405995806263
58944,0.154832604451
58945,0.108311408591
58946,0.149084346226
58947,0.122064597581
58948,0.0375350574714
58949,0.14683217772
58950,0.162055816899
58951,0.134516576623
58952,0.0356163749167
58953,0.0400064235148
58954,0.291728487933
58955,0.255564921826
58956,0.0690057473079
58957,0.0136821669013
58958,0.0688828042358
58959,0.116046358126
58960,0.143171417865
58961,0.441866204286
58962,0.206856005252
58963,0.0889016653609
58964,0.0938330731752
58965,0.0658734847533
58966,0.185208067799
58967,0.181410481129
58968,0.0552557112575
58969,0.0171951826201
58970,0.0825073709022
58971,0.0901971716374
58972,0.0123376862944
58973,0.128194341557
58974,0.108878457062
58975,0.537781096904
58976,0.084836266046
58977,0.0645601587187
58978,0.0990124054448
58979,0.0750220426207
58980,0.0470105936486
58981,0.0266576668595
58982,0.379384343951
58983,0.24033370809
58984,0.250427681001
58985,0.436851253452
58986,0.0850788491209
58987,0.0720967463244
58988,0.163146772391
58989,0.146050630686
58990,0.132199643189
58991,0.119502366023
58992,0.00475550460801
58993,0.15285454583
58994,0.116685073598
58995,0.117542653896
58996,0.188645975801
58997,0.0985232191973
58998,0.148996177239
58999,0.160010667533
59000,0.00598834834674
59001,0.152101365636
59002,0.0699275177283
59003,0.21643162914
59004,0.0946950273612
59005,0.174436032883
59006,0.0743171483785
59007,0.119314879152
59008,0.0810690484031
59009,0.0930305991203
59010,0.192775736042
59011,0.248440291417
59012,0.0682697813698
59013,0.132164693367
59014,0.32785402811
59015,0.114558690695
59016,0.0103985403609
59017,0.14535310619
59018,0.208375769419
59019,0.127180824133
59020,0.122080842857
59021,0.0677778725964
59022,0.257468887768
59023,0.0906674058345
59024,0.0938724563958
59025,0.160711203664
59026,0.144753087592
59027,0.0953561561087
59028,0.136551986526
59029,0.168205335753
59030,0.111490456053
59031,0.177066207423
59032,0.0116482409981
59033,0.115373794154
59034,0.198822018547
59035,0.152219542117
59036,0.0450542917642
59037,0.176586760364
59038,0.154442630743
59039,0.0648233030104
59040,0.134334266087
59041,0.119501646213
59042,0.133258645463
59043,0.121820680763
59044,0.258948679804
59045,0.208427938841
59046,0.0370647390134
59047,0.123460114625
59048,0.144749059863
59049,0.21280377859
59050,0.190972629774
59051,0.0912262663969
59052,0.0667840494038
59053,0.147101273368
59054,0.139702346457
59055,0.0868039536541
59056,0.202106634146
59057,0.0710293100634
59058,0.13584656167
59059,0.121624781981
59060,0.195369761736
59061,0.043859086232
59062,0.147642516958
59063,0.112774804115
59064,0.151322819865
59065,0.300892201746
59066,0.0951210333908
59067,0.110460518343
59068,0.122427281398
59069,0.112597648344
59070,0.16886982743
59071,0.159100164772
59072,0.035234192978
59073,0.133462472095
59074,0.156639283214
59075,0.10498797018
59076,0.063107753809
59077,0.167562776827
59078,0.139447420891
59079,0.187362456446
59080,0.130825957077
59081,0.0771627098528
59082,0.232614161555
59083,0.0964660821516
59084,0.16274903359
59085,0.176801594549
59086,0.159816258552
59087,0.109434973642
59088,0.0633394044683
59089,0.0845861939207
59090,0.0651553534157
59091,0.0597269280732
59092,0.0688215785193
59093,0.138789537439
59094,0.137956178574
59095,0.131405737084
59096,0.172176684353
59097,0.135054503242
59098,0.106889477021
59099,0.0365833310707
59100,0.120580783571
59101,0.0823731503776
59102,0.184199039377
59103,0.192759086406
59104,0.141239784468
59105,0.062755568054
59106,0.393573064287
59107,0.131877318381
59108,0.181297431133
59109,0.0684165298827
59110,0.0446351954257
59111,0.213789963871
59112,0.16291182854
59113,0.132581007045
59114,0.155430917889
59115,0.22145176225
59116,0.123220051546
59117,0.0492941374434
59118,0.181460740429
59119,0.520099580189
59120,0.0664166420872
59121,0.106892492307
59122,0.0215746649543
59123,0.194551283054
59124,0.115080186576
59125,0.187801484508
59126,0.0848658259666
59127,0.0519254770316
59128,0.279559450787
59129,0.109653287397
59130,0.154550883307
59131,0.0923438534713
59132,0.0584371539205
59133,0.0758696968999
59134,0.0629025015126
59135,0.148266354719
59136,0.134344797888
59137,0.160979349846
59138,0.100935843874
59139,0.0784140088492
59140,0.0937544078515
59141,0.157556685168
59142,0.095752506594
59143,0.111981684675
59144,0.125905774158
59145,0.0452542079647
59146,0.112039821145
59147,0.148871894174
59148,0.0485925623436
59149,0.0824530751068
59150,0.13434902219
59151,0.0823203411761
59152,0.0322153476323
59153,0.173731407531
59154,0.263041742755
59155,0.142659049963
59156,0.171668587376
59157,0.112674945958
59158,0.0764159190203
59159,0.0979227478735
59160,0.100038574094
59161,0.087020842498
59162,0.0618585881887
59163,0.135832041565
59164,0.00411645872835
59165,0.0605108935274
59166,0.158847048483
59167,0.141027100792
59168,0.157935544702
59169,0.178950715221
59170,0.0645372244106
59171,0.0196113470495
59172,0.13994040163
59173,0.128353158098
59174,0.102543830617
59175,0.0890864680755
59176,0.195448856714
59177,0.126786033211
59178,0.174113700817
59179,0.135784078782
59180,0.0862869116743
59181,0.0839144596075
59182,0.275608815868
59183,0.134338726584
59184,0.106518891558
59185,0.112965916642
59186,0.147220102297
59187,0.0707897300618
59188,0.0967423174472
59189,0.166303269468
59190,0.153218620636
59191,0.103235744286
59192,0.111420726924
59193,0.0917304316128
59194,0.182167003353
59195,0.118484410832
59196,0.0495200852835
59197,0.137211969223
59198,0.0552476771229
59199,0.142530836999
59200,0.179294697267
59201,0.169676708415
59202,0.298941480458
59203,0.0406237682211
59204,0.110851136013
59205,0.0461004426403
59206,0.321059891708
59207,0.202781987806
59208,0.144240172511
59209,0.217373310331
59210,0.209223953129
59211,0.124441510142
59212,0.231525416876
59213,0.268949357242
59214,0.0570255931065
59215,0.081546405394
59216,0.128011682269
59217,0.261899382327
59218,0.153064566923
59219,0.0918975447988
59220,0.141192901056
59221,0.028190077342
59222,0.0836824883439
59223,0.159706079397
59224,0.0921409060989
59225,0.0784627369073
59226,0.16824776052
59227,0.128419436531
59228,0.0307796230161
59229,0.348446783602
59230,0.0418476604623
59231,0.170934634356
